Zasoba	PAL01-1035-030-3	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	POSEM-9999-015-1	1071000	10	KS	10.04.2024	13.04.2023	20240410
Zasoba	PAL01-1006-033-2	1071000	240	KS	15.01.2025	17.01.2024	250115
Zasoba	PAL01-1035-054-1	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1033-049-5	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1006-035-2	1071000	240	KS	15.01.2025	17.01.2024	250115
Zasoba	PAL01-1006-029-2	1071000	240	KS	15.01.2025	17.01.2024	251015
Zasoba	POSEM-9999-015-1	1071000	10	KS	29.05.2024	01.06.2023	240529
Zasoba	PAL01-1006-018-4	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	POSEM-9999-001-1	1071000	10	KS	11.10.2024	14.02.2024	20241011
Zasoba	PAL01-1032-049-1	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1035-079-1	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1023-054-6	1071000	240	KS	27.10.2024	06.11.2023	241027
Zasoba	PAL01-1006-034-4	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1031-085-5	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1031-088-5	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1030-076-5	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PICE1-1031-033-1	1071000	160	KS	27.10.2024	06.11.2023	241027
Zasoba	PAL01-1030-059-5	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1006-030-4	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1036-071-3	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1006-049-2	1071000	220	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1031-080-5	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	POSEM-9999-001-1	1071000	20	KS	04.07.2024	10.07.2023	240704
Zasoba	PAL01-1033-044-3	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1033-039-3	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1006-032-2	1071000	240	KS	15.01.2025	17.01.2024	250115
Zasoba	PAL01-1024-102-5	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PICE1-1031-083-1	1071000	0	KS	27.10.2024	06.11.2023	241027
Zasoba	PAL01-1031-107-5	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1034-068-1	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1035-014-5	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1033-058-3	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1032-098-1	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1035-015-5	1071000	240	KS	17.12.2024	19.12.2023	241217
Vydej	PICE1-1031-083-1	1071000	0	KS 	27.10.2024	06.11.2023	241027         
Zasoba	PAL01-1029-094-1	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1027-030-5	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1006-046-2	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1035-061-3	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	POSEM-9999-030-1	1071000	20	KS	26.10.2024	01.11.2023	241026
Zasoba	PAL01-1006-031-4	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	POSEM-9999-001-1	1071000	40	KS	12.10.2024	17.10.2023	241012
Zasoba	PAL01-1036-061-3	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1006-039-4	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1006-048-4	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	POSEM-9999-001-1	1071000	40	KS	19.06.2024	22.06.2023	240619
Zasoba	PAL01-1006-050-2	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1006-043-2	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1030-116-5	1071000	240	KS	27.10.2024	06.11.2023	241027
Zasoba	PAL01-1006-047-2	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1029-117-5	1071000	240	KS	27.10.2024	06.11.2023	241027
Zasoba	PAL01-1034-040-5	1071000	240	KS	27.10.2024	06.11.2023	241027
Zasoba	PAL01-1006-023-4	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1031-090-5	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1036-113-5	1071000	240	KS	27.10.2024	06.11.2023	241027
Zasoba	PAL01-1006-048-2	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	POSEM-9999-030-1	1071000	30	KS	26.10.2024	06.11.2023	241026
Zasoba	PAL01-1035-014-1	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PICE1-1031-029-1	1071000	0	KS	26.10.2024	06.11.2023	241026
Zasoba	PAL01-1006-051-2	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1033-021-5	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1035-055-5	1071000	240	KS	17.12.2024	19.12.2023	241712
Zasoba	PAL01-1033-059-3	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1033-093-5	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	POSEM-9999-009-1	1071000	10	KS	15.01.2025	17.01.2024	250115
Zasoba	POSEM-9999-001-1	1071000	20	KS	12.10.2024	17.10.2023	241012
Zasoba	PAL01-1028-032-5	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1035-025-5	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1006-014-4	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1006-047-4	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1006-045-4	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1035-022-5	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	PAL01-1033-106-1	1071000	240	KS	17.12.2024	19.12.2023	241217
Zasoba	POSEM-9999-030-1	1071000	10	KS	18.09.2024	21.09.2023	240918
Zasoba	PAL01-1033-037-3	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1006-019-4	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1026-093-5	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1026-098-1	1071000	230	KS	15.01.2025	17.01.2024	250115
Zasoba	PAL01-1035-041-3	1071000	240	KS	15.01.2025	18.01.2024	250115
Zasoba	PAL01-1035-080-5	1112020	1050	KS	06.02.2025	15.02.2024	02400284
Zasoba	LIKES-9999-001-1	1112020	10	KS	27.11.2024	06.02.2024	02303557
Zasoba	PAL01-1027-106-4	1112020	1050	KS	06.02.2025	15.02.2024	02400285
Zasoba	PAL01-1036-058-5	1112020	1050	KS	06.02.2025	15.02.2024	02400285
Zasoba	PAL01-1035-065-5	1112020	1070	KS	06.02.2025	15.02.2024	02400285
Zasoba	PAL01-1027-099-3	1112020	1000	KS	06.02.2025	15.02.2024	02400284
Zasoba	PAL01-1026-098-2	1112020	1050	KS	06.02.2025	15.02.2024	02400284
Zasoba	PAL01-1029-001-4	1112020	940	KS	11.01.2025	29.01.2024	02400091
Zasoba	PAL01-1029-014-3	1112020	1050	KS	11.01.2025	29.01.2024	02400091
Zasoba	PICE1-1029-084-1	1112020	570	KS	11.01.2025	29.01.2024	02400090
Zasoba	PAL01-1029-012-3	1112020	1050	KS	11.01.2025	29.01.2024	02400090
Zasoba	PICE1-1029-067-1	1112120	280	KS	24.01.2025	20.02.2024	02400093
Zasoba	PAL01-1023-048-3	1113010	1200	KS	31.01.2025	08.02.2024	250131
Zasoba	PAL01-1025-049-2	1113010	1200	KS	31.01.2025	08.02.2024	250131
Zasoba	PICE1-1029-032-1	1113010	108	KS	15.01.2025	22.01.2024	250115
Zasoba	PAL01-1023-051-2	1113010	1200	KS	31.01.2025	08.02.2024	250131
Zasoba	PAL01-1027-084-2	1113010	1200	KS	15.01.2025	22.01.2024	250115
Inventurni rozdily	INV	1113010	0	KS 	11.10.2024	07.11.2023	241011
Zasoba	PICE1-1026-022-1	1114000	642	KS	25.10.2024	25.10.2023	7-8
Zasoba	PAL01-1024-026-3	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1024-038-5	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1024-045-5	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1028-064-5	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1031-097-1	1211020	576	KS	27.11.2024	07.12.2023	S33200731
Zasoba	PAL01-1027-066-5	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PICE1-1031-069-1	1211020	0	KS	27.11.2024	07.12.2023	S333200731
Zasoba	PAL01-1024-015-2	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1029-084-5	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1027-061-5	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1029-088-5	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1027-082-5	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1024-034-6	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1027-071-5	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1027-075-5	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1029-058-5	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PICE1-1029-079-1	1211020	60	KS	27.11.2024	07.12.2023	S333200731
Zasoba	PAL01-1029-107-4	1211020	576	KS	27.11.2024	07.12.2023	S333200731
Zasoba	PAL01-1027-072-5	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1029-067-5	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1027-074-5	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PICE1-1027-090-1	1211020	480	KS	27.11.2024	07.12.2023	S333200731
Zasoba	PAL01-1029-073-5	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1029-053-5	1211020	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1030-010-3	1211090	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1027-069-5	1211090	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1027-070-5	1211090	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1027-068-5	1211090	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1029-086-5	1211090	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1029-087-5	1211090	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1029-071-5	1211090	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1028-062-5	1211090	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1029-069-5	1211090	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1029-068-5	1211090	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1028-065-5	1211090	576	KS	05.02.2025	13.02.2024	S403700731
